timestamp,current_force,target_force,force_error,force_error_dot,force_error_int,pi_output,sander_active
1760517717.6585243,-0.9799466729164124,-45.0,-44.02005386352539,0.4997253119945526,-100.0,0.20000000298023224,False
1760517717.6586554,-0.9798820614814758,-45.0,-44.020118713378906,-0.064849853515625,-100.0,0.20000000298023224,False
1760517717.6587307,-0.9798820614814758,-45.0,-44.020118713378906,0.0,-100.0,0.20000000298023224,False
1760517717.6587808,-0.9797118306159973,-45.0,-44.020286560058594,-0.1678466647863388,-100.0,0.20000000298023224,False
1760517717.658828,-0.9794648289680481,-45.0,-44.02053451538086,-0.2479553073644638,-100.0,0.20000000298023224,False
1760517717.6588726,-0.9791228771209717,-45.0,-44.020877838134766,-0.3433227241039276,-100.0,0.20000000298023224,False
1760517717.6589339,-0.9786592125892639,-45.0,-44.021339416503906,-0.4615783393383026,-100.0,0.20000000298023224,False
1760517717.658977,-0.9780411124229431,-45.0,-44.02195739746094,-0.61798095703125,-100.0,0.20000000298023224,False
1760517717.6590214,-0.9772132039070129,-45.0,-44.02278518676758,-0.8277892470359802,-100.0,0.20000000298023224,False
1760517717.6590638,-0.9761274456977844,-45.0,-44.02387237548828,-1.087188720703125,-100.0,0.20000000298023224,False
1760517717.6591065,-0.9747622609138489,-45.0,-44.025238037109375,-1.3656615018844604,-100.0,0.20000000298023224,False
1760517717.6591337,-0.9731115698814392,-45.0,-44.02688980102539,-1.6517637968063354,-100.0,0.20000000298023224,False
1760517717.6591575,-0.9711774587631226,-45.0,-44.02882385253906,-1.9340513944625854,-100.0,0.20000000298023224,False
1760517717.6594195,-0.969022274017334,-45.0,-44.03097915649414,-2.155303955078125,-100.0,0.20000000298023224,False
1760517717.6594434,-0.9667977094650269,-45.0,-44.033203125,-2.223968505859375,-100.0,0.20000000298023224,False
1760517717.6594636,-0.964648962020874,-45.0,-44.03535079956055,-2.147674560546875,-100.0,0.20000000298023224,False
1760517717.6594813,-0.9626230001449585,-45.0,-44.037376403808594,-2.025604248046875,-100.0,0.20000000298023224,False
1760517717.6594987,-0.9606731534004211,-45.0,-44.03932571411133,-1.9493101835250854,-100.0,0.20000000298023224,False
1760517717.6595156,-0.9587376713752747,-45.0,-44.041263580322266,-1.9378660917282104,-100.0,0.20000000298023224,False
1760517717.6595328,-0.9567816853523254,-45.0,-44.043216705322266,-1.9531248807907104,-100.0,0.20000000298023224,False
1760517717.6595607,-0.9547862410545349,-45.0,-44.04521560668945,-1.9989012479782104,-100.0,0.20000000298023224,False
1760517717.6595778,-0.9527428150177002,-45.0,-44.04725646972656,-2.040863037109375,-100.0,0.20000000298023224,False
1760517717.659595,-0.9506651759147644,-45.0,-44.04933547973633,-2.079010009765625,-100.0,0.20000000298023224,False
1760517717.6596167,-0.9485978484153748,-45.0,-44.0514030456543,-2.06756591796875,-100.0,0.20000000298023224,False
1760517717.659638,-0.9465858936309814,-45.0,-44.05341339111328,-2.010345458984375,-100.0,0.20000000298023224,False
1760517717.6596553,-0.9446359872817993,-45.0,-44.055362701416016,-1.9493101835250854,-100.0,0.20000000298023224,False
1760517717.6596725,-0.9427111148834229,-45.0,-44.057289123535156,-1.9264219999313354,-100.0,0.20000000298023224,False
1760517717.6596894,-0.9407684803009033,-45.0,-44.05923080444336,-1.9416807889938354,-100.0,0.20000000298023224,False
1760517717.6597066,-0.9388614296913147,-45.0,-44.06113815307617,-1.9073485136032104,-100.0,0.20000000298023224,False
1760517717.6597235,-0.9371787905693054,-45.0,-44.06282043457031,-1.6822813749313354,-100.0,0.20000000298023224,False
1760517717.6597428,-0.9359080195426941,-45.0,-44.064090728759766,-1.2702940702438354,-100.0,0.20000000298023224,False
1760517717.6597598,-0.9351144433021545,-45.0,-44.064884185791016,-0.7934569716453552,-100.0,0.20000000298023224,False
1760517717.6597767,-0.9347467422485352,-45.0,-44.06525421142578,-0.3700256049633026,-100.0,0.20000000298023224,False
1760517717.6597936,-0.9347238540649414,-45.0,-44.065277099609375,-0.02288818173110485,-100.0,0.20000000298023224,False
1760517717.6598105,-0.934972882270813,-45.0,-44.065025329589844,0.25177001953125,-100.0,0.20000000298023224,False
1760517717.659828,-0.9354045987129211,-45.0,-44.06459426879883,0.4310607612133026,-100.0,0.20000000298023224,False
1760517717.659845,-0.9359428286552429,-45.0,-44.064056396484375,0.537872314453125,-100.0,0.20000000298023224,False
1760517717.6598623,-0.9365461468696594,-45.0,-44.063453674316406,0.60272216796875,-100.0,0.20000000298023224,False
1760517717.6598794,-0.9371917843818665,-45.0,-44.062808990478516,0.6446837782859802,-100.0,0.20000000298023224,False
1760517717.6598966,-0.937865138053894,-45.0,-44.0621337890625,0.6752013564109802,-100.0,0.20000000298023224,False
1760517717.6599135,-0.9394675493240356,-45.0,-44.06053161621094,1.6021727323532104,-100.0,0.20000000298023224,False
1760517717.6599307,-0.9405795931816101,-45.0,-44.05942153930664,1.110076904296875,-100.0,0.20000000298023224,False
1760517717.659947,-0.9405795931816101,-45.0,-44.05942153930664,0.0,-100.0,0.20000000298023224,False
1760517717.659966,-0.9419035911560059,-45.0,-44.05809783935547,1.3236998319625854,-100.0,0.20000000298023224,False
1760517717.6599832,-0.9432674646377563,-45.0,-44.056732177734375,1.3656615018844604,-100.0,0.20000000298023224,False
1760517717.6600003,-0.9444943070411682,-45.0,-44.055503845214844,1.22833251953125,-100.0,0.20000000298023224,False
1760517717.6600173,-0.9455020427703857,-45.0,-44.05449676513672,1.007080078125,-100.0,0.20000000298023224,False
1760517717.660034,-0.9462822079658508,-45.0,-44.05371856689453,0.7781981825828552,-100.0,0.20000000298023224,False
1760517717.660051,-0.9468538165092468,-45.0,-44.05314636230469,0.57220458984375,-100.0,0.20000000298023224,False
1760517717.6611483,-0.9472711086273193,-45.0,-44.052730560302734,0.4158019721508026,-100.0,0.20000000298023224,False
1760517717.6622467,-0.9476442933082581,-45.0,-44.0523567199707,0.3738403022289276,-100.0,0.20000000298023224,False
1760517717.6633244,-0.9480786919593811,-45.0,-44.05192184448242,0.4348754584789276,-100.0,0.20000000298023224,False
1760517717.6643982,-0.9485999941825867,-45.0,-44.05139923095703,0.522613525390625,-100.0,0.20000000298023224,False
1760517717.6654701,-0.9491459727287292,-45.0,-44.05085372924805,0.545501708984375,-100.0,0.20000000298023224,False
1760517717.6665418,-0.9496424198150635,-45.0,-44.050357818603516,0.4959106147289276,-100.0,0.20000000298023224,False
1760517717.6665664,-0.9501054286956787,-45.0,-44.049896240234375,0.4615783393383026,-100.0,0.20000000298023224,False
1760517717.6676388,-0.9506567716598511,-45.0,-44.04934310913086,0.553131103515625,-100.0,0.20000000298023224,False
1760517717.668711,-0.9514176249504089,-45.0,-44.048583984375,0.7591246962547302,-100.0,0.20000000298023224,False
1760517717.669783,-0.952450692653656,-45.0,-44.047550201416016,1.033782958984375,-100.0,0.20000000298023224,False
1760517717.6708639,-0.9538059234619141,-45.0,-44.04619598388672,1.3542174100875854,-100.0,0.20000000298023224,False
1760517717.671951,-0.9555453062057495,-45.0,-44.044456481933594,1.7395018339157104,-100.0,0.20000000298023224,False
1760517717.6731067,-0.9577179551124573,-45.0,-44.04228210449219,2.17437744140625,-100.0,0.20000000298023224,False
1760517717.6742074,-0.9603657722473145,-45.0,-44.039634704589844,2.647399663925171,-100.0,0.20000000298023224,False
1760517717.675298,-0.9635404348373413,-45.0,-44.036460876464844,3.173827886581421,-100.0,0.20000000298023224,False
1760517717.6763759,-0.9672788381576538,-45.0,-44.03272247314453,3.738403081893921,-100.0,0.20000000298023224,False
1760517717.6774504,-0.9714418649673462,-45.0,-44.02855682373047,4.1656494140625,-100.0,0.20000000298023224,False
1760517717.678523,-0.9756377339363098,-45.0,-44.02436065673828,4.1961669921875,-100.0,0.20000000298023224,False
1760517717.678541,-0.9794821739196777,-45.0,-44.0205192565918,3.841399908065796,-100.0,0.20000000298023224,False
1760517717.6795685,-0.9828104972839355,-45.0,-44.017189025878906,3.330230474472046,-100.0,0.20000000298023224,False
1760517717.6806402,-0.9856491684913635,-45.0,-44.01435089111328,2.838134527206421,-100.0,0.20000000298023224,False
1760517717.6817122,-0.9880794286727905,-45.0,-44.01192092895508,2.429962158203125,-100.0,0.20000000298023224,False
1760517717.6827836,-0.9901745915412903,-45.0,-44.00982666015625,2.094268798828125,-100.0,0.20000000298023224,False
1760517717.6838546,-0.992019534111023,-45.0,-44.00798034667969,1.8463133573532104,-100.0,0.20000000298023224,False
1760517717.6849546,-0.9936861395835876,-45.0,-44.00631332397461,1.6670225858688354,-100.0,0.20000000298023224,False
1760517717.6860278,-0.9951997399330139,-45.0,-44.004798889160156,1.5144346952438354,-100.0,0.20000000298023224,False
1760517717.6871066,-0.9965389370918274,-45.0,-44.00345993041992,1.3389586210250854,-100.0,0.20000000298023224,False
1760517717.6881824,-0.9976760745048523,-45.0,-44.002323150634766,1.13677978515625,-100.0,0.20000000298023224,False
1760517717.689265,-0.9985392093658447,-45.0,-44.001461029052734,0.8621215224266052,-100.0,0.20000000298023224,False
1760517717.690343,-0.9989704489707947,-45.0,-44.00102996826172,0.4310607612133026,-100.0,0.20000000298023224,False
1760517717.6914194,-0.9988240003585815,-45.0,-44.00117492675781,-0.14495849609375,-100.0,0.20000000298023224,False
1760517717.6924915,-0.9980649352073669,-45.0,-44.00193405151367,-0.7591246962547302,-100.0,0.20000000298023224,False
1760517717.6935666,-0.9967664480209351,-45.0,-44.00323486328125,-1.3008116483688354,-100.0,0.20000000298023224,False
1760517717.6935847,-0.9950258135795593,-45.0,-44.004974365234375,-1.7395018339157104,-100.0,0.20000000298023224,False
1760517717.6946566,-0.9929482936859131,-45.0,-44.00705337524414,-2.079010009765625,-100.0,0.20000000298023224,False
1760517717.6957278,-0.9906761050224304,-45.0,-44.00932312011719,-2.269744873046875,-100.0,0.20000000298023224,False
1760517717.6968002,-0.9883309006690979,-45.0,-44.01166915893555,-2.346038818359375,-100.0,0.20000000298023224,False
1760517717.6978729,-0.9860026240348816,-45.0,-44.01399612426758,-2.32696533203125,-100.0,0.20000000298023224,False
1760517717.698976,-0.9837819933891296,-45.0,-44.01621627807617,-2.22015380859375,-100.0,0.20000000298023224,False
1760517717.7000508,-0.9817390441894531,-45.0,-44.01826095581055,-2.044677734375,-100.0,0.20000000298023224,False
1760517717.7011228,-0.9799500107765198,-45.0,-44.020050048828125,-1.7890928983688354,-100.0,0.20000000298023224,False
1760517717.7021978,-0.9785335659980774,-45.0,-44.02146530151367,-1.4152525663375854,-100.0,0.20000000298023224,False
1760517717.7032702,-0.9775907397270203,-45.0,-44.02240753173828,-0.9422301650047302,-100.0,0.20000000298023224,False
1760517717.7043424,-0.9770584106445312,-45.0,-44.02294158935547,-0.5340576171875,-100.0,0.20000000298023224,False
1760517717.7054262,-0.9766634702682495,-45.0,-44.023338317871094,-0.3967284858226776,-100.0,0.20000000298023224,False
1760517717.7065084,-0.9761276841163635,-45.0,-44.02387237548828,-0.5340576171875,-100.0,0.20000000298023224,False
1760517717.7065265,-0.9753491282463074,-45.0,-44.02465057373047,-0.7781981825828552,-100.0,0.20000000298023224,False
1760517717.707569,-0.974387526512146,-45.0,-44.025611877441406,-0.9613036513328552,-100.0,0.20000000298023224,False
1760517717.7087183,-0.9733384251594543,-45.0,-44.02666091918945,-1.049041748046875,-100.0,0.20000000298023224,False
1760517717.7098033,-0.9721848964691162,-45.0,-44.02781677246094,-1.155853271484375,-100.0,0.20000000298023224,False
1760517717.710878,-0.9707659482955933,-45.0,-44.02923583984375,-1.4190672636032104,-100.0,0.20000000298023224,False
1760517717.7119818,-0.9689158201217651,-45.0,-44.03108596801758,-1.8501280546188354,-100.0,0.20000000298023224,False
1760517717.713056,-0.9665826559066772,-45.0,-44.033416748046875,-2.330780029296875,-100.0,0.20000000298023224,False
1760517717.7141342,-0.9638210535049438,-45.0,-44.03617858886719,-2.761840581893921,-100.0,0.20000000298023224,False
1760517717.7597313,-0.9535675644874573,-45.0,-44.04643249511719,-10.253905296325684,-100.0,0.20000000298023224,False
1760517717.7601173,-0.9535675644874573,-45.0,-44.04643249511719,0.0,-100.0,0.20000000298023224,False
1760517717.7601416,-0.9495042562484741,-45.0,-44.05049514770508,-4.062652587890625,-100.0,0.20000000298023224,False
1760517717.760162,-0.9451594948768616,-45.0,-44.054840087890625,-4.344940185546875,-100.0,0.20000000298023224,False
1760517717.7601795,-0.9451594948768616,-45.0,-44.054840087890625,0.0,-100.0,0.20000000298023224,False
1760517717.760198,-0.9406848549842834,-45.0,-44.0593147277832,-4.474639892578125,-100.0,0.20000000298023224,False
1760517717.7602167,-0.9362303018569946,-45.0,-44.06377029418945,-4.45556640625,-100.0,0.20000000298023224,False
1760517717.7602344,-0.931941568851471,-45.0,-44.068058013916016,-4.2877197265625,-100.0,0.20000000298023224,False
1760517717.7602522,-0.9280184507369995,-45.0,-44.071983337402344,-3.925323247909546,-100.0,0.20000000298023224,False
1760517717.7602696,-0.9246321320533752,-45.0,-44.07536697387695,-3.383636236190796,-100.0,0.20000000298023224,False
1760517717.7602868,-0.921854555606842,-45.0,-44.07814407348633,-2.777099370956421,-100.0,0.20000000298023224,False
1760517717.7603035,-0.9196764230728149,-45.0,-44.080322265625,-2.178192138671875,-100.0,0.20000000298023224,False
1760517717.7603204,-0.9180617928504944,-45.0,-44.081939697265625,-1.6174315214157104,-100.0,0.20000000298023224,False
1760517717.7603436,-0.9169227480888367,-45.0,-44.08307647705078,-1.13677978515625,-100.0,0.20000000298023224,False
1760517717.7603607,-0.9160851836204529,-45.0,-44.08391571044922,-0.8392333388328552,-100.0,0.20000000298023224,False
1760517717.7603784,-0.9153847694396973,-45.0,-44.08461380004883,-0.6980895400047302,-100.0,0.20000000298023224,False
1760517717.760396,-0.9147582650184631,-45.0,-44.085243225097656,-0.6294249892234802,-100.0,0.20000000298023224,False
1760517717.7604127,-0.9142417907714844,-45.0,-44.085758209228516,-0.514984130859375,-100.0,0.20000000298023224,False
1760517717.7604296,-0.9138939380645752,-45.0,-44.08610534667969,-0.3471374213695526,-100.0,0.20000000298023224,False
1760517717.760447,-0.9137464761734009,-45.0,-44.08625411987305,-0.148773193359375,-100.0,0.20000000298023224,False
1760517717.7604644,-0.9138173460960388,-45.0,-44.086181640625,0.072479248046875,-100.0,0.20000000298023224,False
1760517717.7604814,-0.9141162037849426,-45.0,-44.08588409423828,0.29754638671875,-100.0,0.20000000298023224,False
1760517717.7604988,-0.914622962474823,-45.0,-44.08537673950195,0.507354736328125,-100.0,0.20000000298023224,False
1760517717.7605178,-0.9152845144271851,-45.0,-44.084716796875,0.6599425673484802,-100.0,0.20000000298023224,False
1760517717.760535,-0.9160522222518921,-45.0,-44.083946228027344,0.7705687880516052,-100.0,0.20000000298023224,False
1760517717.7605746,-0.9168965220451355,-45.0,-44.08310317993164,0.8430480360984802,-100.0,0.20000000298023224,False
1760517717.7610369,-0.9177985787391663,-45.0,-44.08220291137695,0.9002684950828552,-100.0,0.20000000298023224,False
1760517717.7610607,-0.9187455177307129,-45.0,-44.08125305175781,0.9498595595359802,-100.0,0.20000000298023224,False
1760517717.7610798,-0.9196885824203491,-45.0,-44.0803108215332,0.9422301650047302,-100.0,0.20000000298023224,False
1760517717.761098,-0.9205257892608643,-45.0,-44.07947540283203,0.8354186415672302,-100.0,0.20000000298023224,False
1760517717.7611156,-0.9211644530296326,-45.0,-44.078834533691406,0.6408690810203552,-100.0,0.20000000298023224,False
1760517717.761137,-0.9216079115867615,-45.0,-44.078392028808594,0.4425048530101776,-100.0,0.20000000298023224,False
1760517717.7611547,-0.9219682216644287,-45.0,-44.078033447265625,0.3585815131664276,-100.0,0.20000000298023224,False
1760517717.7611723,-0.9223669767379761,-45.0,-44.077632904052734,0.4005431830883026,-100.0,0.20000000298023224,False
1760517717.7611892,-0.9228960275650024,-45.0,-44.07710266113281,0.530242919921875,-100.0,0.20000000298023224,False
1760517717.7612066,-0.9236457347869873,-45.0,-44.07635498046875,0.7476806044578552,-100.0,0.20000000298023224,False
1760517717.7612233,-0.9246829748153687,-45.0,-44.0753173828125,1.03759765625,-100.0,0.20000000298023224,False
1760517717.7612405,-0.9260039925575256,-45.0,-44.073997497558594,1.3198851346969604,-100.0,0.20000000298023224,False
1760517717.7612574,-0.9275277256965637,-45.0,-44.072471618652344,1.5258787870407104,-100.0,0.20000000298023224,False
1760517717.7612743,-0.9291642308235168,-45.0,-44.07083511352539,1.6365050077438354,-100.0,0.20000000298023224,False
1760517717.7612913,-0.9309144020080566,-45.0,-44.06908416748047,1.7509459257125854,-100.0,0.20000000298023224,False
1760517717.7613084,-0.9328898191452026,-45.0,-44.06711196899414,1.9721983671188354,-100.0,0.20000000298023224,False
1760517717.7613256,-0.9352067112922668,-45.0,-44.06479263305664,2.3193359375,-100.0,0.20000000298023224,False
1760517717.7613428,-0.9379083514213562,-45.0,-44.06209182739258,2.700805425643921,-100.0,0.20000000298023224,False
1760517717.7613597,-0.9409754872322083,-45.0,-44.059024810791016,3.067016363143921,-100.0,0.20000000298023224,False
1760517717.7613773,-0.9443698525428772,-45.0,-44.05562973022461,3.395080327987671,-100.0,0.20000000298023224,False
1760517717.7613947,-0.9480063915252686,-45.0,-44.05199432373047,3.635406255722046,-100.0,0.20000000298023224,False
1760517717.7624712,-0.9517165422439575,-45.0,-44.048282623291016,3.711700201034546,-100.0,0.20000000298023224,False
1760517717.7635438,-0.9553413391113281,-45.0,-44.04465866088867,3.623962163925171,-100.0,0.20000000298023224,False
1760517717.7635734,-0.9587867259979248,-45.0,-44.04121398925781,3.444671392440796,-100.0,0.20000000298023224,False
1760517717.7646446,-0.9619991183280945,-45.0,-44.038002014160156,3.211974859237671,-100.0,0.20000000298023224,False
1760517717.7657168,-0.9649540185928345,-45.0,-44.0350456237793,2.956390142440796,-100.0,0.20000000298023224,False
1760517717.7667882,-0.9676427841186523,-45.0,-44.03235626220703,2.689361333847046,-100.0,0.20000000298023224,False
1760517717.76786,-0.9700623750686646,-45.0,-44.029937744140625,2.41851806640625,-100.0,0.20000000298023224,False
1760517717.7689333,-0.9722148776054382,-45.0,-44.02778625488281,2.1514892578125,-100.0,0.20000000298023224,False
1760517717.7700052,-0.9741436243057251,-45.0,-44.025856018066406,1.9302366971969604,-100.0,0.20000000298023224,False
1760517717.7710783,-0.9759554862976074,-45.0,-44.024044036865234,1.8119810819625854,-100.0,0.20000000298023224,False
1760517717.7721505,-0.9777528643608093,-45.0,-44.022247314453125,1.7967222929000854,-100.0,0.20000000298023224,False
1760517717.7732234,-0.9795516729354858,-45.0,-44.02044677734375,1.8005369901657104,-100.0,0.20000000298023224,False
1760517717.7742963,-0.9812802672386169,-45.0,-44.01871871948242,1.7280577421188354,-100.0,0.20000000298023224,False
1760517717.7753692,-0.9828579425811768,-45.0,-44.01714324951172,1.5754698514938354,-100.0,0.20000000298023224,False
1760517717.7764416,-0.9842393398284912,-45.0,-44.01576232910156,1.3809202909469604,-100.0,0.20000000298023224,False
1760517717.7775137,-0.9854003190994263,-45.0,-44.01459884643555,1.163482666015625,-100.0,0.20000000298023224,False
1760517717.7775307,-0.9863302111625671,-45.0,-44.013668060302734,0.9307860732078552,-100.0,0.20000000298023224,False
1760517717.7786026,-0.9880302548408508,-45.0,-44.01197052001953,1.6975401639938354,-100.0,0.20000000298023224,False
1760517717.7796745,-0.9880302548408508,-45.0,-44.01197052001953,0.0,-100.0,0.20000000298023224,False
1760517717.7807465,-0.9883835315704346,-45.0,-44.01161575317383,0.3547668159008026,-100.0,0.20000000298023224,False
1760517717.781821,-0.9883835315704346,-45.0,-44.01161575317383,0.0,-100.0,0.20000000298023224,False
1760517717.7828941,-0.9886799454689026,-45.0,-44.01131820678711,0.29754638671875,-100.0,0.20000000298023224,False
1760517717.7839718,-0.9889384508132935,-45.0,-44.01106262207031,0.255584716796875,-100.0,0.20000000298023224,False
1760517717.785044,-0.9891339540481567,-45.0,-44.0108642578125,0.1983642429113388,-100.0,0.20000000298023224,False
1760517717.786121,-0.9891771674156189,-45.0,-44.01082229614258,0.0419616661965847,-100.0,0.20000000298023224,False
1760517717.7871943,-0.9889806509017944,-45.0,-44.01102066040039,-0.1983642429113388,-100.0,0.20000000298023224,False
1760517717.788268,-0.9885717034339905,-45.0,-44.01142883300781,-0.4081725776195526,-100.0,0.20000000298023224,False
1760517717.7893414,-0.988121747970581,-45.0,-44.011878967285156,-0.4501342475414276,-100.0,0.20000000298023224,False
1760517717.790415,-0.9878068566322327,-45.0,-44.01219177246094,-0.31280517578125,-100.0,0.20000000298023224,False
1760517717.7914882,-0.9876696467399597,-45.0,-44.0123291015625,-0.1373291015625,-100.0,0.20000000298023224,False
1760517717.7925699,-0.9876205921173096,-45.0,-44.01237869262695,-0.0495910607278347,-100.0,0.20000000298023224,False
1760517717.792587,-0.9875496029853821,-45.0,-44.012451171875,-0.072479248046875,-100.0,0.20000000298023224,False
1760517717.7936594,-0.9873901605606079,-45.0,-44.012611389160156,-0.1602172702550888,-100.0,0.20000000298023224,False
1760517717.7947323,-0.987102746963501,-45.0,-44.01289749145508,-0.286102294921875,-100.0,0.20000000298023224,False
1760517717.7958047,-0.9866644740104675,-45.0,-44.013336181640625,-0.4386901557445526,-100.0,0.20000000298023224,False
1760517717.7968776,-0.9861208200454712,-45.0,-44.013877868652344,-0.54168701171875,-100.0,0.20000000298023224,False
1760517717.7979498,-0.9856169819831848,-45.0,-44.014381408691406,-0.5035400390625,-100.0,0.20000000298023224,False
1760517717.7990217,-0.9852964878082275,-45.0,-44.01470184326172,-0.3204345405101776,-100.0,0.20000000298023224,False
1760517717.8001287,-0.9852386116981506,-45.0,-44.01476287841797,-0.0610351525247097,-100.0,0.20000000298023224,False
1760517717.801205,-0.9854055047035217,-45.0,-44.01459503173828,0.1678466647863388,-100.0,0.20000000298023224,False
1760517717.8022766,-0.9856207966804504,-45.0,-44.01437759399414,0.2174377292394638,-100.0,0.20000000298023224,False
1760517717.8033488,-0.9857082962989807,-45.0,-44.01428985595703,0.0877380296587944,-100.0,0.20000000298023224,False
1760517717.8044212,-0.9856082797050476,-45.0,-44.0143928527832,-0.1029968187212944,-100.0,0.20000000298023224,False
1760517717.8054943,-0.9853674173355103,-45.0,-44.01463317871094,-0.2403259128332138,-100.0,0.20000000298023224,False
1760517717.806568,-0.9850524663925171,-45.0,-44.01494598388672,-0.31280517578125,-100.0,0.20000000298023224,False
1760517717.8065848,-0.9846811890602112,-45.0,-44.01531982421875,-0.3738403022289276,-100.0,0.20000000298023224,False
1760517717.8076575,-0.9842249751091003,-45.0,-44.01577377319336,-0.4539489448070526,-100.0,0.20000000298023224,False
1760517717.80873,-0.9836493730545044,-45.0,-44.01634979248047,-0.576019287109375,-100.0,0.20000000298023224,False
1760517717.809803,-0.982957661151886,-45.0,-44.01704406738281,-0.6942748427391052,-100.0,0.20000000298023224,False
1760517717.8108754,-0.9821941256523132,-45.0,-44.01780700683594,-0.7629393935203552,-100.0,0.20000000298023224,False
1760517717.811947,-0.9814037084579468,-45.0,-44.01859664916992,-0.7896422743797302,-100.0,0.20000000298023224,False
1760517717.8130193,-0.9805737733840942,-45.0,-44.01942443847656,-0.8277892470359802,-100.0,0.20000000298023224,False
1760517717.8141215,-0.9796248078346252,-45.0,-44.0203742980957,-0.9498595595359802,-100.0,0.20000000298023224,False
1760517717.815197,-0.9784759879112244,-45.0,-44.021522521972656,-1.148223876953125,-100.0,0.20000000298023224,False
1760517717.8614771,-0.9770623445510864,-45.0,-44.0229377746582,-1.4152525663375854,-100.0,0.20000000298023224,False
1760517717.8616517,-0.9753122329711914,-45.0,-44.024688720703125,-1.7509459257125854,-100.0,0.20000000298023224,False
1760517717.861719,-0.973172128200531,-45.0,-44.02682876586914,-2.140045166015625,-100.0,0.20000000298023224,False
1760517717.8617828,-0.9706926345825195,-45.0,-44.0293083190918,-2.47955322265625,-100.0,0.20000000298023224,False
1760517717.8618352,-0.9680597186088562,-45.0,-44.03194046020508,-2.632140874862671,-100.0,0.20000000298023224,False
1760517717.861875,-0.9654637575149536,-45.0,-44.0345344543457,-2.593993902206421,-100.0,0.20000000298023224,False
1760517717.8618963,-0.963019073009491,-45.0,-44.03697967529297,-2.445220947265625,-100.0,0.20000000298023224,False
1760517717.861914,-0.9607937335968018,-45.0,-44.039207458496094,-2.227783203125,-100.0,0.20000000298023224,False
1760517717.861931,-0.9588263034820557,-45.0,-44.04117202758789,-1.9645689725875854,-100.0,0.20000000298023224,False
1760517717.861948,-0.9571122527122498,-45.0,-44.04288864135742,-1.7166136503219604,-100.0,0.20000000298023224,False
1760517717.8619647,-0.9556036591529846,-45.0,-44.044395446777344,-1.5068053007125854,-100.0,0.20000000298023224,False
1760517717.8619816,-0.9542495012283325,-45.0,-44.04574966430664,-1.3542174100875854,-100.0,0.20000000298023224,False
1760517717.8619988,-0.9529986381530762,-45.0,-44.047000885009766,-1.251220703125,-100.0,0.20000000298023224,False
1760517717.8620162,-0.9517825841903687,-45.0,-44.0482177734375,-1.216888427734375,-100.0,0.20000000298023224,False
1760517717.862033,-0.9505428671836853,-45.0,-44.04945755004883,-1.239776611328125,-100.0,0.20000000298023224,False
1760517717.86205,-0.9492480158805847,-45.0,-44.050750732421875,-1.2931822538375854,-100.0,0.20000000298023224,False
1760517717.862067,-0.9478824138641357,-45.0,-44.05211639404297,-1.3656615018844604,-100.0,0.20000000298023224,False
1760517717.8620856,-0.9464383125305176,-45.0,-44.05356216430664,-1.4457701444625854,-100.0,0.20000000298023224,False
1760517717.8621027,-0.944913387298584,-45.0,-44.05508804321289,-1.5258787870407104,-100.0,0.20000000298023224,False
1760517717.86212,-0.9433101415634155,-45.0,-44.05669021606445,-1.6021727323532104,-100.0,0.20000000298023224,False
1760517717.862137,-0.9416335225105286,-45.0,-44.05836486816406,-1.6746519804000854,-100.0,0.20000000298023224,False
1760517717.8621557,-0.9399053454399109,-45.0,-44.06009292602539,-1.7280577421188354,-100.0,0.20000000298023224,False
1760517717.8621726,-0.9381729960441589,-45.0,-44.06182861328125,-1.7356871366500854,-100.0,0.20000000298023224,False
1760517717.8621898,-0.9364819526672363,-45.0,-44.06351852416992,-1.6899107694625854,-100.0,0.20000000298023224,False
1760517717.862207,-0.9348416328430176,-45.0,-44.06515884399414,-1.6403197050094604,-100.0,0.20000000298023224,False
1760517717.862224,-0.9332200884819031,-45.0,-44.06678009033203,-1.6212462186813354,-100.0,0.20000000298023224,False
1760517717.862241,-0.9315794110298157,-45.0,-44.06842041015625,-1.6403197050094604,-100.0,0.20000000298023224,False
1760517717.862258,-0.9273023009300232,-45.0,-44.072696685791016,-4.276275634765625,-100.0,0.20000000298023224,False
1760517717.8622746,-0.9273023009300232,-45.0,-44.072696685791016,0.0,-100.0,0.20000000298023224,False
1760517717.8622916,-0.9264997839927673,-45.0,-44.07350158691406,-0.8049010634422302,-100.0,0.20000000298023224,False
1760517717.862308,-0.9264997839927673,-45.0,-44.07350158691406,0.0,-100.0,0.20000000298023224,False
1760517717.8623252,-0.9261633157730103,-45.0,-44.07383728027344,-0.3356933295726776,-100.0,0.20000000298023224,False
1760517717.8623421,-0.9263550043106079,-45.0,-44.073646545410156,0.1907348483800888,-100.0,0.20000000298023224,False
1760517717.8623588,-0.9270638227462769,-45.0,-44.07293701171875,0.7095336318016052,-100.0,0.20000000298023224,False
1760517717.862376,-0.9281966090202332,-45.0,-44.07180404663086,1.132965087890625,-100.0,0.20000000298023224,False
1760517717.862393,-0.9296517372131348,-45.0,-44.07034683227539,1.4572142362594604,-100.0,0.20000000298023224,False
1760517717.8624108,-0.9313438534736633,-45.0,-44.06865692138672,1.6899107694625854,-100.0,0.20000000298023224,False
1760517717.8624282,-0.9331812858581543,-45.0,-44.06681823730469,1.8386839628219604,-100.0,0.20000000298023224,False
