time(ms),Pos1_act(mm),Pos2_act(mm),Pos3_act(mm),Pos4_act(deg),Pos5_act(deg),Pos6_act(deg),Force_x(N),Force_y(N),Force_z(N),Torque_x(Nmm),Torque_y(Nmm),Torque_z(Nmm),vz_mms(mm/s),PID_error_chamber(N),P_AO_chamber(MPa),V_AO_chamber(V),P_AO_spindle(MPa),V_AO_spindle(V),P_AI_chamber(MPa),V_AI_chamber(V),P_AI_spindle(MPa),V_AI_spindle(V),RL_pressure(MPa),RL_confirm_flag,RL_episode_flag
19595.8,-253.71,366.795,375.749,88.734,-179.81,-89.8713,1.72767,0.555943,-12.3762,0.101555,-0.619133,-0.0895728,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19597.6,-253.709,366.795,375.747,88.7434,-179.81,-89.862,1.72628,0.555309,-12.3865,0.101338,-0.618816,-0.0895416,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19599.5,-253.709,366.795,375.745,88.7341,-179.81,-89.8713,1.72403,0.553826,-12.4044,0.100867,-0.618236,-0.0895027,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19601.3,-253.709,366.795,375.743,88.767,-179.81,-89.8383,1.72242,0.552083,-12.4188,0.100354,-0.617724,-0.089493,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19602.8,-253.709,366.795,375.742,88.7624,-179.81,-89.843,1.72184,0.551122,-12.4246,0.100083,-0.617493,-0.0894983,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19606.8,-253.709,366.794,375.74,88.7718,-179.81,-89.8336,1.7211,0.54904,-12.4341,0.0995166,-0.617076,-0.0895278,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19608.9,-253.709,366.794,375.735,88.7907,-179.81,-89.8146,1.72048,0.545583,-12.4485,0.0983241,-0.616339,-0.0895867,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19611.7,-253.709,366.794,375.734,88.7815,-179.81,-89.8239,1.7198,0.545603,-12.4587,0.0977323,-0.615934,-0.0895394,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19613.6,-253.708,366.795,375.73,88.8049,-179.81,-89.8003,1.71825,0.54783,-12.4781,0.0968609,-0.615272,-0.0893696,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19616.3,-253.708,366.794,375.728,88.8143,-179.81,-89.791,1.71689,0.550628,-12.4934,0.0962929,-0.614802,-0.0891976,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19622.8,-253.709,366.794,375.724,88.7961,-179.81,-89.8092,1.71494,0.555505,-12.5168,0.0954705,-0.614115,-0.088943,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19624.9,-253.709,366.794,375.719,88.7869,-179.81,-89.8184,1.71353,0.562812,-12.5535,0.0939702,-0.613056,-0.0887879,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19626.8,-253.709,366.794,375.716,88.7919,-179.81,-89.8135,1.7137,0.565453,-12.5683,0.0932902,-0.612629,-0.0888365,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19629.2,-253.709,366.794,375.714,88.7826,-179.81,-89.8227,1.71365,0.566356,-12.5741,0.0930705,-0.612455,-0.0888368,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19632,-253.708,366.793,375.712,88.792,-179.81,-89.8134,1.71296,0.569257,-12.5946,0.0924302,-0.611815,-0.0887668,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19634.2,-253.708,366.793,375.708,88.8156,-179.81,-89.7898,1.71159,0.572395,-12.6194,0.0918195,-0.611015,-0.0886017,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19636.7,-253.708,366.793,375.705,88.8435,-179.81,-89.7619,1.71042,0.574521,-12.6376,0.0914292,-0.610417,-0.088452,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19638.8,-253.708,366.793,375.703,88.853,-179.809,-89.7523,1.70992,0.575967,-12.6536,0.0910496,-0.60987,-0.0883425,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19654,-253.708,366.792,375.701,88.8624,-179.809,-89.743,1.71041,0.576451,-12.666,0.0906795,-0.60942,-0.0883027,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19655,-253.706,366.791,375.684,88.9233,-179.809,-89.6821,1.72706,0.580054,-12.7455,0.0881763,-0.6067,-0.0888299,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19656.5,-253.706,366.792,375.682,88.9604,-179.809,-89.6449,1.72755,0.582031,-12.7546,0.0880434,-0.606459,-0.0888238,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19657.6,-253.706,366.791,375.681,88.9743,-179.809,-89.6311,1.72796,0.584036,-12.7631,0.0879054,-0.60623,-0.0888155,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19659.2,-253.706,366.791,375.68,88.9697,-179.809,-89.6357,1.7283,0.586066,-12.7709,0.0877628,-0.606015,-0.0888053,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19661.3,-253.706,366.791,375.679,88.9651,-179.809,-89.6403,1.72876,0.590188,-12.7848,0.0874646,-0.605621,-0.088779,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19662.7,-253.707,366.79,375.677,88.9745,-179.809,-89.631,1.72896,0.594376,-12.7964,0.0871515,-0.605274,-0.0887458,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19664,-253.707,366.79,375.674,88.984,-179.809,-89.6215,1.72897,0.596487,-12.8014,0.0869902,-0.605118,-0.0887267,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19665.4,-253.707,366.79,375.673,88.9978,-179.809,-89.6077,1.72882,0.600733,-12.8101,0.0866568,-0.604831,-0.0886814,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19666.7,-253.706,366.79,375.671,88.9887,-179.809,-89.6168,1.72872,0.602866,-12.8144,0.0864779,-0.604683,-0.0886467,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19668.7,-253.707,366.79,375.67,89.0027,-179.809,-89.6028,1.72863,0.605002,-12.8191,0.0862875,-0.604523,-0.0885996,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19670.6,-253.706,366.79,375.667,89.0119,-179.809,-89.5935,1.72845,0.609278,-12.8294,0.0858744,-0.604169,-0.0884706,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19672.3,-253.705,366.79,375.665,89.0211,-179.809,-89.5843,1.72828,0.613546,-12.8408,0.085423,-0.603774,-0.088299,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19673.7,-253.705,366.79,375.664,89.0165,-179.809,-89.5889,1.72814,0.61779,-12.8532,0.0849383,-0.603344,-0.088089,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19675.2,-253.706,366.789,375.661,89.0445,-179.808,-89.561,1.72807,0.619898,-12.8597,0.0846848,-0.603117,-0.087971,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19677.7,-253.705,366.79,375.66,89.0398,-179.808,-89.5656,1.72799,0.621958,-12.8663,0.0844238,-0.602888,-0.0878472,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19679.9,-253.704,366.79,375.657,89.0168,-179.809,-89.5884,1.7274,0.627314,-12.8842,0.0835888,-0.60227,-0.087481,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19682.6,-253.705,366.789,375.654,89.0262,-179.809,-89.5792,1.72669,0.630151,-12.8943,0.0829929,-0.601925,-0.0872477,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19684.7,-253.705,366.789,375.651,89.054,-179.808,-89.5514,1.72521,0.633403,-12.907,0.0820524,-0.601502,-0.0869143,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19687.1,-253.705,366.789,375.649,89.0632,-179.808,-89.5421,1.72396,0.635081,-12.9141,0.0814016,-0.601272,-0.0867003,-1,0,0.2,5,0,0,0.199648,4.99121,0.000303897,0.00506494,0,0,0
19689.2,-253.705,366.789,375.648,89.0541,-179.808,-89.5513,1.72132,0.639483,-12.926,0.080418,-0.600913,-0.0863332,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19690.9,-253.704,366.788,375.645,89.0633,-179.808,-89.5421,1.719,0.644132,-12.9355,0.0797656,-0.600645,-0.0860483,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19692.6,-253.705,366.789,375.643,89.0728,-179.808,-89.5326,1.71629,0.649998,-12.9461,0.0791185,-0.600357,-0.0857356,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19694.2,-253.704,366.788,375.641,89.082,-179.808,-89.5234,1.7148,0.653347,-12.9517,0.0787976,-0.600206,-0.08557,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19695.7,-253.704,366.789,375.64,89.0773,-179.808,-89.528,1.7116,0.660666,-12.9635,0.0781588,-0.59989,-0.0852277,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19697.1,-253.704,366.789,375.637,89.105,-179.808,-89.5002,1.70995,0.6642,-12.9696,0.077831,-0.599714,-0.0850674,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19698.8,-253.704,366.788,375.636,89.1006,-179.808,-89.5048,1.70664,0.670348,-12.982,0.0771449,-0.59931,-0.0847938,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19700.8,-253.704,366.788,375.634,89.1098,-179.808,-89.4956,1.70499,0.672982,-12.9883,0.0767881,-0.599084,-0.0846794,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19702.6,-253.704,366.788,375.632,89.1007,-179.808,-89.5047,1.70168,0.67742,-13.0011,0.0760505,-0.598589,-0.0844927,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19704.2,-253.703,366.788,375.629,89.1283,-179.808,-89.477,1.6984,0.680816,-13.0139,0.0752856,-0.598041,-0.0843587,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19706.3,-253.704,366.787,375.628,89.1193,-179.808,-89.4861,1.69519,0.683279,-13.0267,0.0744998,-0.597453,-0.0842692,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19708.2,-253.704,366.787,375.627,89.1148,-179.808,-89.4906,1.69248,0.685191,-13.0384,0.073708,-0.596888,-0.0841782,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19710.6,-253.704,366.787,375.627,89.1148,-179.808,-89.4906,1.69045,0.686746,-13.0487,0.0729191,-0.596374,-0.0840652,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19712.8,-253.704,366.787,375.621,89.1288,-179.808,-89.4765,1.68904,0.687968,-13.0576,0.0721356,-0.595908,-0.0839325,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19715.4,-253.703,366.786,375.619,89.1608,-179.808,-89.4446,1.68821,0.688881,-13.0653,0.0713602,-0.595487,-0.0837823,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19717.4,-253.703,366.786,375.615,89.1839,-179.808,-89.4215,1.68763,0.689694,-13.0752,0.0702189,-0.594919,-0.0835407,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19719.1,-253.703,366.786,375.614,89.1793,-179.808,-89.426,1.6868,0.689825,-13.0825,0.0694809,-0.594529,-0.0834017,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19720.8,-253.703,366.786,375.612,89.1885,-179.808,-89.4169,1.68549,0.689647,-13.0906,0.0687635,-0.594123,-0.0832854,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19722.7,-253.703,366.786,375.611,89.1794,-179.808,-89.4259,1.68467,0.689449,-13.095,0.0684129,-0.593915,-0.0832353,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19725.2,-253.703,366.786,375.607,89.207,-179.808,-89.3984,1.68272,0.688855,-13.1042,0.0677284,-0.593491,-0.0831503,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19726.5,-253.702,366.786,375.606,89.1978,-179.808,-89.4074,1.67946,0.687563,-13.1179,0.0667258,-0.592862,-0.0830581,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19728.6,-253.703,366.785,375.604,89.2071,-179.808,-89.3983,1.67862,0.687086,-13.1212,0.0663802,-0.592679,-0.0830361,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19730.5,-253.703,366.785,375.601,89.2347,-179.807,-89.3707,1.67746,0.686096,-13.1256,0.065666,-0.592363,-0.0830045,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19732.3,-253.703,366.785,375.598,89.2212,-179.808,-89.3843,1.67693,0.685066,-13.1272,0.0649257,-0.59211,-0.0829881,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19734.4,-253.703,366.785,375.598,89.2167,-179.808,-89.3888,1.67699,0.684001,-13.1262,0.0641644,-0.591915,-0.0829857,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19736.7,-253.702,366.785,375.594,89.2396,-179.807,-89.3658,1.67749,0.683001,-13.1232,0.0633899,-0.591764,-0.0829957,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19738.5,-253.702,366.785,375.593,89.235,-179.807,-89.3703,1.67748,0.682956,-13.1213,0.062638,-0.59157,-0.0830119,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19740.3,-253.702,366.785,375.591,89.226,-179.807,-89.3793,1.67656,0.684224,-13.1221,0.0619254,-0.591294,-0.0830314,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19741.3,-253.703,366.784,375.591,89.2443,-179.807,-89.3612,1.67479,0.686689,-13.1252,0.0612514,-0.590944,-0.0830538,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19742.2,-253.703,366.784,375.588,89.2763,-179.807,-89.3292,1.67362,0.688336,-13.1275,0.0609286,-0.590744,-0.0830661,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19743,-253.703,366.784,375.587,89.2718,-179.807,-89.3337,1.67227,0.69024,-13.1304,0.0606152,-0.590529,-0.0830789,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19744,-253.703,366.784,375.587,89.2673,-179.807,-89.3382,1.67074,0.69239,-13.1338,0.060311,-0.590298,-0.0830922,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19745,-253.703,366.784,375.586,89.2627,-179.807,-89.3427,1.66911,0.694641,-13.1373,0.0600127,-0.590063,-0.0831096,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19746.1,-253.703,366.784,375.584,89.2764,-179.807,-89.3291,1.6675,0.696728,-13.1402,0.0597139,-0.58984,-0.0831374,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19747.6,-253.703,366.783,375.584,89.2719,-179.807,-89.3336,1.66597,0.698524,-13.1422,0.0594117,-0.589638,-0.0831787,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19748.8,-253.702,366.783,375.581,89.281,-179.807,-89.3245,1.6645,0.700041,-13.1434,0.0591064,-0.589457,-0.0832328,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19749.6,-253.702,366.783,375.581,89.2764,-179.807,-89.329,1.66311,0.70129,-13.1437,0.0587985,-0.589296,-0.0832992,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19750.3,-253.702,366.783,375.58,89.2718,-179.807,-89.3335,1.66179,0.702281,-13.1432,0.0584885,-0.589153,-0.0833772,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19751.9,-253.702,366.783,375.58,89.2718,-179.807,-89.3335,1.66054,0.703024,-13.142,0.0581767,-0.589029,-0.0834662,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19753.2,-253.702,366.783,375.577,89.2993,-179.807,-89.3061,1.65823,0.703806,-13.1374,0.0575492,-0.588834,-0.0836752,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19754.1,-253.702,366.783,375.576,89.2948,-179.807,-89.3106,1.65717,0.703865,-13.1341,0.0572342,-0.588761,-0.083794,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19754.9,-253.701,366.783,375.574,89.3083,-179.807,-89.297,1.6561,0.703815,-13.1307,0.0569172,-0.588693,-0.0839145,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19755.6,-253.701,366.783,375.572,89.3177,-179.807,-89.2877,1.65488,0.703857,-13.1284,0.0565955,-0.588611,-0.0840218,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19756.2,-253.702,366.784,375.571,89.2906,-179.807,-89.3148,1.65488,0.703857,-13.1284,0.0565955,-0.588611,-0.0840218,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19756.8,-253.702,366.784,375.571,89.2906,-179.807,-89.3148,1.65344,0.704088,-13.1275,0.0562678,-0.588505,-0.0841092,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19757.4,-253.702,366.784,375.571,89.2906,-179.807,-89.3148,1.65344,0.704088,-13.1275,0.0562678,-0.588505,-0.0841092,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19758.1,-253.702,366.784,375.571,89.2906,-179.807,-89.3148,1.6518,0.704499,-13.1281,0.0559349,-0.588376,-0.0841775,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19758.6,-253.701,366.784,375.569,89.2996,-179.807,-89.3057,1.64996,0.705081,-13.1301,0.0555971,-0.588225,-0.0842275,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19759.3,-253.701,366.784,375.569,89.2996,-179.807,-89.3057,1.64996,0.705081,-13.1301,0.0555971,-0.588225,-0.0842275,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19760,-253.701,366.784,375.569,89.2996,-179.807,-89.3057,1.64794,0.705827,-13.1335,0.0552551,-0.588053,-0.0842598,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19761,-253.701,366.783,375.568,89.2952,-179.807,-89.3102,1.64574,0.706729,-13.1381,0.0549094,-0.587862,-0.0842753,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19762.7,-253.701,366.783,375.568,89.2907,-179.807,-89.3147,1.64338,0.707778,-13.1439,0.0545604,-0.587651,-0.0842746,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19763.5,-253.701,366.783,375.564,89.3406,-179.807,-89.2647,1.64086,0.708969,-13.1508,0.0542087,-0.587424,-0.0842584,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19765,-253.701,366.783,375.564,89.3136,-179.807,-89.2917,1.6382,0.710293,-13.1589,0.0538547,-0.587179,-0.0842275,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19766.3,-253.701,366.783,375.563,89.3091,-179.807,-89.2962,1.63297,0.713006,-13.1762,0.0531492,-0.586678,-0.0841528,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19768,-253.701,366.783,375.562,89.3272,-179.807,-89.2782,1.6307,0.714206,-13.1844,0.052803,-0.586441,-0.0841267,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19769.7,-253.701,366.783,375.561,89.3182,-179.807,-89.2872,1.6269,0.716251,-13.1993,0.0521259,-0.586003,-0.0841012,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19772.2,-253.701,366.782,375.558,89.3272,-179.807,-89.2781,1.62536,0.717103,-13.206,0.0517952,-0.5858,-0.0841011,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19773.7,-253.701,366.782,375.556,89.3366,-179.807,-89.2688,1.62207,0.719031,-13.2238,0.0508355,-0.585256,-0.0841468,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19775,-253.701,366.782,375.554,89.2904,-179.807,-89.3149,1.62139,0.719477,-13.229,0.0505267,-0.585094,-0.0841763,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19777,-253.701,366.782,375.554,89.2859,-179.807,-89.3194,1.62072,0.720082,-13.237,0.0499142,-0.584812,-0.0842402,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19779.2,-253.702,366.781,375.551,89.2951,-179.807,-89.3104,1.62114,0.720311,-13.2403,0.0492907,-0.584601,-0.0842868,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19780.7,-253.702,366.781,375.548,89.2999,-179.807,-89.3055,1.62258,0.720193,-13.2391,0.0486573,-0.584459,-0.0843144,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19782.2,-253.702,366.781,375.547,89.2909,-179.807,-89.3145,1.62365,0.720013,-13.2369,0.0483379,-0.584411,-0.0843216,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19783.7,-253.702,366.781,375.546,89.2864,-179.807,-89.319,1.62645,0.719429,-13.2296,0.0476956,-0.584362,-0.0843236,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19785.6,-253.702,366.782,375.544,89.2957,-179.807,-89.3097,1.62816,0.719033,-13.2246,0.0473733,-0.584358,-0.0843188,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19786.5,-253.702,366.781,375.543,89.2912,-179.807,-89.3142,1.63185,0.718334,-13.2141,0.0467302,-0.584347,-0.0842888,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19787.3,-253.702,366.781,375.542,89.2867,-179.807,-89.3187,1.63367,0.718202,-13.2097,0.0464109,-0.584313,-0.0842584,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19788,-253.702,366.781,375.542,89.2867,-179.807,-89.3187,1.63546,0.718226,-13.206,0.0460935,-0.58426,-0.0842177,-1,0,0.2,5,0,0,0.200622,5.01555,0.000382859,0.00638098,0,0,0
19790.6,-253.702,366.781,375.541,89.3003,-179.807,-89.3051,1.6372,0.718399,-13.203,0.0457782,-0.584188,-0.0841672,-1,0,0.2,5,0,0,0.199227,4.98068,-0.000920022,-0.0153337,0,0,0
19792,-253.702,366.781,375.537,89.3051,-179.807,-89.3003,1.64058,0.719166,-13.1989,0.045155,-0.583988,-0.0840387,-1,0,0.2,5,0,0,0.199227,4.98068,-0.000920022,-0.0153337,0,0,0
19792.9,-253.702,366.781,375.537,89.3006,-179.807,-89.3048,1.6438,0.720452,-13.1971,0.0445428,-0.583723,-0.0838766,-1,0,0.2,5,0,0,0.199227,4.98068,-0.000920022,-0.0153337,0,0,0
19797.2,-253.702,366.781,375.536,89.2961,-179.807,-89.3093,1.6438,0.720452,-13.1971,0.0445428,-0.583723,-0.0838766,-1,0,0.2,5,0,0,0.199227,4.98068,-0.000920022,-0.0153337,0,0,0
19800.7,-253.701,366.782,375.532,89.2963,-179.807,-89.309,1.64965,0.724837,-13.2032,0.0431275,-0.582834,-0.083405,-1,0,0.2,5,0,0,0.199227,4.98068,-0.000920022,-0.0153337,0,0,0
19803,-253.701,366.782,375.528,89.2967,-179.807,-89.3086,1.65013,0.727293,-13.2144,0.0424198,-0.582198,-0.0831487,-1,0,0.2,5,0,0,0.199227,4.98068,-0.000920022,-0.0153337,0,0,0
19805,-253.702,366.781,375.527,89.2878,-179.807,-89.3176,1.64855,0.729545,-13.2303,0.0418143,-0.581505,-0.0829169,-1,0,0.2,5,0,0,0.199227,4.98068,-0.000920022,-0.0153337,0,0,0
19807.2,-253.702,366.781,375.523,89.3332,-179.807,-89.2722,1.64717,0.731112,-13.2411,0.0414691,-0.581055,-0.0827828,-1,0,0.2,5,0,0,0.199227,4.98068,-0.000920022,-0.0153337,0,0,0
19809.8,-253.702,366.781,375.521,89.3242,-179.807,-89.2812,1.64706,0.733094,-13.2475,0.0411791,-0.5807,-0.0826795,-1,0,0.2,5,0,0,0.199227,4.98068,-0.000920022,-0.0153337,0,0,0
19812.8,-253.701,366.781,375.519,89.3108,-179.807,-89.2947,1.64824,0.735481,-13.2493,0.0409419,-0.580438,-0.0826064,-1,0,0.2,5,0,0,0.199227,4.98068,-0.000920022,-0.0153337,0,0,0
19815.1,-253.701,366.781,375.516,89.3426,-179.807,-89.2628,1.65218,0.739729,-13.2445,0.0406772,-0.580208,-0.0825482,-1,0,0.2,5,0,0,0.199227,4.98068,-0.000920022,-0.0153337,0,0,0
19817.8,-253.701,366.781,375.516,89.3426,-179.807,-89.2628,1.65819,0.744451,-13.2325,0.0404944,-0.580125,-0.082538,-1,0,0.2,5,0,0,0.199227,4.98068,-0.000920022,-0.0153337,0,0,0
19819.4,-253.701,366.782,375.513,89.3428,-179.807,-89.2625,1.66263,0.747258,-13.224,0.0403669,-0.580073,-0.0825353,-1,0,0.2,5,0,0,0.199227,4.98068,-0.000920022,-0.0153337,0,0,0
19822.1,-253.701,366.782,375.509,89.3656,-179.806,-89.2397,1.66724,0.749701,-13.2156,0.0402273,-0.580009,-0.0825319,-1,0,0.2,5,0,0,0.199227,4.98068,-0.000920022,-0.0153337,0,0,0
19823.9,-253.701,366.781,375.507,89.3568,-179.807,-89.2487,1.67441,0.752734,-13.2032,0.0399983,-0.579896,-0.0825255,-1,0,0.2,5,0,0,0.199227,4.98068,-0.000920022,-0.0153337,0,0,0
19826,-253.702,366.781,375.505,89.3885,-179.806,-89.2169,1.67686,0.753586,-13.1992,0.0399175,-0.579853,-0.0825231,-1,0,0.2,5,0,0,0.199227,4.98068,-0.000920022,-0.0153337,0,0,0
