time(ms),Pos1_act(mm),Pos2_act(mm),Pos3_act(mm),Pos4_act(deg),Pos5_act(deg),Pos6_act(deg),Force_x(N),Force_y(N),Force_z(N),Torque_x(Nmm),Torque_y(Nmm),Torque_z(Nmm),vz_mms(mm/s),PID_error_chamber(N),P_AO_chamber(MPa),V_AO_chamber(V),P_AO_spindle(MPa),V_AO_spindle(V),P_AI_chamber(MPa),V_AI_chamber(V),P_AI_spindle(MPa),V_AI_spindle(V),RL_pressure(MPa),RL_confirm_flag,RL_episode_flag
43830,-253.733,366.67,369.017,65.527,-179.885,-113.069,4.41957,4.77627,-51.1063,0.856925,-1.06729,-0.113985,-0.232479,12.1063,0.096,2.4,0,0,0.265305,6.63263,0.00073819,0.0123032,0.096,1,0
43831.1,-253.733,366.67,369.014,65.6724,-179.885,-112.924,4.42892,4.77582,-51.1624,0.8586,-1.06871,-0.11441,-0.232479,12.1624,0.096,2.4,0,0,0.265305,6.63263,0.00073819,0.0123032,0.048,1,0
43832,-253.733,366.67,369.012,65.8169,-179.885,-112.779,4.43772,4.77492,-51.2087,0.859882,-1.06994,-0.114797,-0.232479,12.2087,0.048,1.2,0,0,0.265305,6.63263,0.00073819,0.0123032,0.048,1,0
43833,-253.733,366.67,369.009,65.9014,-179.885,-112.695,4.44599,4.77357,-51.2455,0.860786,-1.07097,-0.115147,-0.232479,12.2455,0.048,1.2,0,0,0.265305,6.63263,0.00073819,0.0123032,0.048,1,0
43834,-253.733,366.67,369.007,65.9974,-179.885,-112.599,4.45374,4.77181,-51.2732,0.861328,-1.07182,-0.115461,-0.232479,12.2732,0.048,1.2,0,0,0.265305,6.63263,0.00073819,0.0123032,0.048,1,0
43835,-253.733,366.671,369.006,66.0931,-179.885,-112.503,4.46099,4.76966,-51.2922,0.861523,-1.07249,-0.115741,-0.232479,12.2922,0.048,1.2,0,0,0.265305,6.63263,0.00073819,0.0123032,0.048,1,0
43836,-253.733,366.671,369.002,66.2839,-179.884,-112.312,4.46774,4.76713,-51.3028,0.861385,-1.07299,-0.115988,-0.232479,12.3028,0.048,1.2,0,0,0.265305,6.63263,0.00073819,0.0123032,0.048,1,0
43837,-253.734,366.671,369.001,66.3789,-179.884,-112.217,4.47402,4.76424,-51.3054,0.860931,-1.07333,-0.116202,-0.232479,12.3054,0.048,1.2,0,0,0.265305,6.63263,0.00073819,0.0123032,0.048,1,0
43838,-253.734,366.671,368.999,66.4738,-179.884,-112.122,4.47979,4.76083,-51.2995,0.860162,-1.07352,-0.116386,-0.232479,12.2995,0.048,1.2,0,0,0.265305,6.63263,0.00073819,0.0123032,0.048,1,0
43839,-253.733,366.67,368.996,66.6154,-179.884,-111.98,4.48492,4.75654,-51.2837,0.859071,-1.07357,-0.11654,-0.232479,12.2837,0.048,1.2,0,0,0.265305,6.63263,0.00073819,0.0123032,0.048,1,0
43840,-253.733,366.671,368.995,66.7097,-179.884,-111.886,4.48939,4.75125,-51.2577,0.857662,-1.0735,-0.116666,-0.232479,12.2577,0.048,1.2,0,0,0.265305,6.63263,0.00073819,0.0123032,0.048,1,0
43841.1,-253.733,366.671,368.993,66.8037,-179.884,-111.792,4.49322,4.74499,-51.2219,0.85595,-1.07332,-0.116764,-0.232479,12.2219,0.048,1.2,0,0,0.265305,6.63263,0.00073819,0.0123032,0,1,0
43842,-253.733,366.671,368.993,66.8037,-179.884,-111.792,4.49643,4.73782,-51.1768,0.853951,-1.07301,-0.116836,-0.232479,12.1768,0,0,0,0,0.265305,6.63263,0.00073819,0.0123032,0,1,0
43843,-253.734,366.671,368.99,66.9911,-179.883,-111.605,4.49905,4.72978,-51.1229,0.851678,-1.0726,-0.116883,-0.232479,12.1229,0,0,0,0,0.265305,6.63263,0.00073819,0.0123032,0,1,0
43844,-253.734,366.67,368.988,67.0846,-179.883,-111.511,4.50111,4.72092,-51.0605,0.849146,-1.07209,-0.116906,-0.232479,12.0605,0,0,0,0,0.265305,6.63263,0.00073819,0.0123032,0,1,0
43845,-253.734,366.67,368.984,67.259,-179.883,-111.337,4.50261,4.71129,-50.9901,0.846368,-1.07148,-0.116905,-0.232479,11.9901,0,0,0,0,0.265305,6.63263,0.00073819,0.0123032,0,1,0
43846,-253.734,366.671,368.982,67.3516,-179.883,-111.244,4.50359,4.70091,-50.9121,0.843357,-1.07077,-0.116882,-0.232479,11.9121,0,0,0,0,0.265305,6.63263,0.00073819,0.0123032,0,1,0
43847,-253.733,366.671,368.98,67.4901,-179.883,-111.106,4.50407,4.68985,-50.8269,0.840128,-1.06998,-0.116838,-0.232479,11.8269,0,0,0,0,0.265305,6.63263,0.00073819,0.0123032,0,1,0
43848,-253.734,366.671,368.978,67.5823,-179.882,-111.014,4.50397,4.67793,-50.7346,0.836695,-1.06908,-0.116773,-0.232479,11.7346,0,0,0,0,0.265305,6.63263,0.00073819,0.0123032,0,1,0
43849,-253.733,366.67,368.978,67.6281,-179.882,-110.968,4.50314,4.6648,-50.6349,0.83308,-1.06804,-0.116682,-0.232479,11.6349,0,0,0,0,0.265305,6.63263,0.00073819,0.0123032,0,1,0
43850,-253.733,366.67,368.975,67.7656,-179.882,-110.83,4.50152,4.65033,-50.5279,0.829298,-1.06685,-0.116565,-0.232479,11.5279,0.000683401,0.017085,0,0,0.265305,6.63263,0.00073819,0.0123032,0,1,0
43851.1,-253.733,366.67,368.974,67.8001,-179.882,-110.796,4.49913,4.63458,-50.4141,0.82536,-1.0655,-0.116424,-0.232479,11.4141,0.00227624,0.056906,0,0,0.265305,6.63263,0.00073819,0.0123032,0.048,1,0
43852,-253.733,366.67,368.973,67.8457,-179.882,-110.75,4.49603,4.61764,-50.2938,0.821276,-1.06402,-0.116259,-0.232479,11.2938,0.0519055,1.29764,0,0,0.265305,6.63263,0.00073819,0.0123032,0.048,1,0
43853,-253.733,366.67,368.97,67.9824,-179.882,-110.613,4.49223,4.59955,-50.1674,0.817057,-1.0624,-0.116073,-0.232479,11.1674,0.0536693,1.34173,0,0,0.265305,6.63263,0.00073819,0.0123032,0.048,1,0
43854,-253.733,366.67,368.969,68.0734,-179.882,-110.523,4.48778,4.5804,-50.0353,0.812712,-1.06065,-0.115865,-0.232479,11.0353,0.0554555,1.38639,0,0,0.265305,6.63263,0.00073819,0.0123032,0.048,1,0
43855,-253.733,366.67,368.967,68.1641,-179.881,-110.432,4.48271,4.56025,-49.8979,0.808252,-1.05879,-0.115637,-0.232479,10.8979,0.0572916,1.43229,0,0,0.265305,6.63263,0.00073819,0.0123032,0.048,1,0
43856,-253.733,366.67,368.965,68.2546,-179.881,-110.341,4.47704,4.53916,-49.7556,0.803685,-1.05682,-0.115391,-0.232479,10.7556,0.0591753,1.47938,0,0,0.265305,6.63263,0.00073819,0.0123032,0.048,1,0
43857,-253.734,366.669,368.963,68.3899,-179.881,-110.206,4.47082,4.51719,-49.6087,0.79902,-1.05474,-0.115127,-0.232479,10.6087,0.0611012,1.52753,0,0,0.265305,6.63263,0.00073819,0.0123032,0.048,1,0
43858.1,-253.734,366.669,368.961,68.4799,-179.881,-110.116,4.46399,4.49443,-49.4572,0.794246,-1.05256,-0.114844,-0.232479,10.4572,0.0630637,1.57659,0,0,0.265305,6.63263,0.00073819,0.0123032,0.048,1,0
43859,-253.734,366.669,368.96,68.5696,-179.881,-110.026,4.45645,4.47097,-49.301,0.789328,-1.05028,-0.11454,-0.232479,10.301,0.0650504,1.62626,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.048,1,0
43860,-253.734,366.669,368.96,68.5696,-179.881,-110.026,4.44814,4.44689,-49.1402,0.784258,-1.0479,-0.114213,-0.232479,10.1402,0.0671108,1.67777,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.048,1,0
43861,-253.734,366.67,368.957,68.7039,-179.881,-109.892,4.43912,4.42225,-48.975,0.779045,-1.04544,-0.113866,-0.232479,9.97503,0.0691981,1.72995,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.048,1,0
43862.1,-253.734,366.67,368.955,68.7376,-179.881,-109.858,4.42943,4.39709,-48.8059,0.773701,-1.04289,-0.113499,-0.232479,9.80594,0.0713223,1.78306,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.096,1,0
43863,-253.734,366.669,368.952,68.9153,-179.88,-109.681,4.4191,4.37145,-48.6332,0.768238,-1.04027,-0.113113,-0.232479,9.63323,0.121408,3.03519,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.096,1,0
43864,-253.734,366.669,368.951,69.004,-179.88,-109.592,4.40816,4.34539,-48.4572,0.762666,-1.03757,-0.112711,-0.232479,9.45724,0.123674,3.09186,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.096,1,0
43865,-253.733,366.67,368.949,69.0923,-179.88,-109.504,4.39667,4.31895,-48.2783,0.756994,-1.03481,-0.112292,-0.232479,9.27826,0.125886,3.14714,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.096,1,0
43866,-253.733,366.67,368.947,69.1805,-179.88,-109.415,4.38464,4.29216,-48.0966,0.751232,-1.03199,-0.111858,-0.232479,9.09661,0.128117,3.20294,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.096,1,0
43867,-253.733,366.671,368.945,69.3125,-179.88,-109.283,4.37213,4.26508,-47.9126,0.745391,-1.02912,-0.11141,-0.232479,8.91257,0.130365,3.25912,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.096,1,0
43868,-253.733,366.671,368.945,69.3125,-179.88,-109.283,4.35908,4.23766,-47.726,0.739472,-1.02619,-0.110947,-0.232479,8.72598,0.132621,3.31552,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.096,1,0
43869,-253.733,366.671,368.943,69.4002,-179.879,-109.196,4.34538,4.20981,-47.5362,0.733468,-1.02319,-0.110467,-0.232479,8.53624,0.134903,3.37257,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.096,1,0
43870.1,-253.733,366.671,368.939,69.6183,-179.879,-108.977,4.33099,4.1815,-47.3432,0.727383,-1.02012,-0.109968,-0.232479,8.34323,0.13721,3.43026,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.144,1,0
43871,-253.733,366.671,368.937,69.7052,-179.879,-108.891,4.31597,4.15277,-47.1473,0.721225,-1.01698,-0.109452,-0.232479,8.14726,0.18746,4.68649,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.144,1,0
43872,-253.733,366.671,368.936,69.738,-179.879,-108.858,4.30034,4.12368,-46.9487,0.715004,-1.01379,-0.10892,-0.232479,7.94866,0.189926,4.74816,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.144,1,0
43873,-253.733,366.671,368.933,69.8677,-179.879,-108.728,4.28416,4.09427,-46.7477,0.708729,-1.01054,-0.108374,-0.232479,7.74773,0.192317,4.80792,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.144,1,0
43874,-253.733,366.671,368.931,69.954,-179.878,-108.642,4.26746,4.06457,-46.5448,0.702407,-1.00725,-0.107814,-0.232479,7.54478,0.194725,4.86813,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.144,1,0
43875,-253.734,366.67,368.93,70.0403,-179.878,-108.556,4.25028,4.03464,-46.3401,0.696048,-1.00391,-0.107242,-0.232479,7.34007,0.197149,4.92871,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.144,1,0
43876,-253.733,366.67,368.927,70.1689,-179.878,-108.427,4.23266,4.00451,-46.1339,0.689658,-1.00054,-0.106659,-0.232479,7.1339,0.199583,4.98957,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.144,1,0
43877,-253.734,366.671,368.926,70.2012,-179.878,-108.395,4.21464,3.97421,-45.9265,0.683246,-0.997135,-0.106065,-0.232479,6.92651,0.202023,5.05057,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.144,1,0
43878,-253.733,366.67,368.923,70.3292,-179.878,-108.267,4.1963,3.94381,-45.7175,0.676803,-0.9937,-0.105459,-0.232479,6.71746,0.204466,5.11164,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.144,1,0
43879,-253.734,366.671,368.921,70.457,-179.878,-108.139,4.17779,3.91336,-45.5056,0.670307,-0.990236,-0.104835,-0.232479,6.50561,0.206923,5.17309,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.144,1,0
43880,-253.733,366.671,368.918,70.584,-179.877,-108.012,4.15919,3.88293,-45.2906,0.663751,-0.986744,-0.10419,-0.232479,6.29058,0.209411,5.23528,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.144,1,0
43881.1,-253.733,366.671,368.917,70.6685,-179.877,-107.927,4.14052,3.85253,-45.0727,0.657145,-0.98323,-0.103527,-0.232479,6.07273,0.211943,5.29858,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.105234,1,0
43882,-253.732,366.672,368.913,70.8369,-179.877,-107.759,4.12181,3.8222,-44.8524,0.650497,-0.979698,-0.102846,-0.232479,5.85238,0.175637,4.39093,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.105234,1,0
43883,-253.732,366.672,368.912,70.8686,-179.877,-107.727,4.10307,3.79196,-44.6299,0.643816,-0.976152,-0.10215,-0.232479,5.62985,0.178349,4.45873,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.105234,1,0
43884,-253.732,366.672,368.909,70.9941,-179.877,-107.602,4.08432,3.76183,-44.4055,0.637109,-0.972595,-0.101439,-0.232479,5.40546,0.180967,4.52418,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.105234,1,0
43885,-253.732,366.671,368.907,71.1192,-179.876,-107.477,4.06558,3.73185,-44.1795,0.630383,-0.969033,-0.100715,-0.232479,5.17949,0.183605,4.59012,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.105234,1,0
43886,-253.732,366.672,368.904,71.244,-179.876,-107.352,4.04687,3.70203,-43.9522,0.623646,-0.965469,-0.0999789,-0.232479,4.95224,0.186253,4.65633,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.105234,1,0
43887,-253.732,366.672,368.902,71.3682,-179.876,-107.228,4.0282,3.6724,-43.724,0.616906,-0.961906,-0.0992323,-0.232479,4.72399,0.188913,4.72282,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.105234,1,0
43888,-253.732,366.672,368.899,71.4405,-179.876,-107.155,4.00955,3.64309,-43.4949,0.610156,-0.958335,-0.0984695,-0.232479,4.4949,0.191578,4.78946,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.105234,1,0
43889,-253.733,366.671,368.897,71.5643,-179.876,-107.031,3.99083,3.61434,-43.265,0.603377,-0.954737,-0.0976784,-0.232479,4.26505,0.194249,4.85623,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.105234,1,0
43890,-253.733,366.671,368.894,71.6872,-179.875,-106.909,3.972,3.58626,-43.0346,0.596565,-0.951105,-0.096854,-0.232479,4.0346,0.196921,4.92302,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.105234,1,0
43891.1,-253.733,366.671,368.894,71.6872,-179.875,-106.909,3.9531,3.55886,-42.8038,0.589727,-0.947444,-0.0959988,-0.232479,3.80379,0.199585,4.98963,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.153234,1,0
43892,-253.733,366.671,368.893,71.769,-179.875,-106.827,3.93415,3.53213,-42.5729,0.582871,-0.943758,-0.0951149,-0.232479,3.57288,0.250143,6.25358,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.153234,1,0
43893,-253.733,366.672,368.888,71.9627,-179.875,-106.633,3.91516,3.50606,-42.3421,0.576005,-0.940052,-0.0942043,-0.232479,3.34209,0.252944,6.3236,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.153234,1,0
43894,-253.733,366.672,368.884,72.1247,-179.874,-106.471,3.89615,3.48066,-42.1116,0.569136,-0.93633,-0.0932691,-0.232479,3.11162,0.255597,6.38991,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.153234,1,0
43895,-253.733,366.672,368.883,72.2054,-179.874,-106.39,3.87715,3.45592,-41.8817,0.56227,-0.932597,-0.0923113,-0.232479,2.8817,0.258243,6.45606,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.153234,1,0
43896,-253.733,366.672,368.88,72.2759,-179.874,-106.32,3.85817,3.43183,-41.6525,0.555415,-0.928857,-0.0913328,-0.232479,2.65252,0.260873,6.52182,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.153234,1,0
43897,-253.733,366.672,368.877,72.4363,-179.874,-106.159,3.83923,3.40839,-41.4243,0.548575,-0.925114,-0.0903355,-0.232479,2.42427,0.263485,6.58712,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.153234,1,0
43898,-253.733,366.672,368.875,72.5162,-179.874,-106.08,3.82038,3.38548,-41.1965,0.541756,-0.921365,-0.089322,-0.232479,2.19655,0.266081,6.65202,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.153234,1,0
43899,-253.734,366.672,368.872,72.6755,-179.873,-105.92,3.80168,3.36289,-40.9684,0.53496,-0.917604,-0.0882961,-0.232479,1.96842,0.268666,6.71664,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.153234,1,0
43900,-253.734,366.672,368.87,72.7548,-179.873,-105.841,3.78318,3.3405,-40.7396,0.528191,-0.913828,-0.0872601,-0.232479,1.73955,0.271257,6.78143,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.153234,1,0
43901.1,-253.734,366.672,368.867,72.8637,-179.873,-105.732,3.76489,3.31833,-40.5102,0.521455,-0.910042,-0.0862155,-0.232479,1.51019,0.27386,6.84649,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.198142,1,0
43902,-253.734,366.673,368.865,72.9426,-179.873,-105.653,3.74682,3.29639,-40.2806,0.514756,-0.90625,-0.0851637,-0.232479,1.28058,0.321259,8.03148,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.198142,1,0
43903,-253.735,366.672,368.862,73.0998,-179.873,-105.496,3.72896,3.2747,-40.051,0.5081,-0.902455,-0.0841061,-0.232479,1.05096,0.323999,8.09997,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.198142,1,0
43904,-253.735,366.672,368.86,73.178,-179.872,-105.418,3.71134,3.25326,-39.8215,0.50149,-0.898662,-0.0830438,-0.232479,0.821541,0.32663,8.16576,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.198142,1,0
43905,-253.735,366.673,368.858,73.2952,-179.872,-105.301,3.69396,3.23208,-39.5925,0.494932,-0.894874,-0.0819782,-0.232479,0.592541,0.329243,8.23107,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.198142,1,0
43906,-253.734,366.673,368.855,73.4115,-179.872,-105.184,3.67682,3.21118,-39.3642,0.48843,-0.891095,-0.0809105,-0.232479,0.364166,0.33185,8.29625,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.198142,1,0
43907,-253.734,366.673,368.854,73.4408,-179.872,-105.155,3.65994,3.19056,-39.1366,0.481987,-0.887328,-0.0798416,-0.232479,0.136604,0.33445,8.36124,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.198142,1,0
43908,-253.734,366.673,368.852,73.5182,-179.872,-105.078,3.64327,3.17018,-38.91,0.475607,-0.883581,-0.0787743,-0.232479,-0.0899734,0.337034,8.42585,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.198142,1,0
43909,-253.734,366.674,368.85,73.5952,-179.871,-105,3.62678,3.14996,-38.6846,0.469295,-0.879867,-0.0777123,-0.232479,-0.31543,0.339605,8.49012,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.198142,1,0
43910,-253.734,366.674,368.85,73.5952,-179.871,-105,3.61044,3.12986,-38.4604,0.463055,-0.876195,-0.0766579,-0.232479,-0.539604,0.34216,8.554,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.198142,1,0
43911,-253.733,366.674,368.846,73.7873,-179.871,-104.808,3.59426,3.1099,-38.2377,0.45689,-0.872565,-0.0756118,-0.232479,-0.762341,0.344696,8.6174,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.198142,1,0
43912.1,-253.734,366.674,368.845,73.8162,-179.871,-104.779,3.57824,3.0901,-38.0165,0.450802,-0.86898,-0.0745746,-0.232479,-0.98349,0.347211,8.68027,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.150142,1,0
43913,-253.734,366.674,368.843,73.8926,-179.871,-104.703,3.5624,3.07046,-37.7971,0.444794,-0.86544,-0.073547,-0.232479,-1.2029,0.301584,7.5396,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.150142,1,0
43914,-253.734,366.674,368.842,73.9309,-179.871,-104.665,3.54675,3.051,-37.5796,0.438868,-0.861949,-0.0725296,-0.232479,-1.42044,0.30418,7.60451,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.150142,1,0
43915,-253.734,366.674,368.842,73.9309,-179.871,-104.665,3.53128,3.03172,-37.364,0.433027,-0.858505,-0.0715228,-0.232479,-1.63599,0.306628,7.6657,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.150142,1,0
43916,-253.735,366.674,368.84,74.0072,-179.871,-104.589,3.51601,3.01265,-37.1506,0.427272,-0.855112,-0.0705272,-0.232479,-1.84941,0.309041,7.72603,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.150142,1,0
43917,-253.735,366.674,368.837,74.1118,-179.87,-104.484,3.50094,2.99378,-36.9394,0.421605,-0.85177,-0.0695433,-0.232479,-2.06059,0.311427,7.78567,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.150142,1,0
43918,-253.735,366.675,368.836,74.1498,-179.87,-104.446,3.48612,2.97529,-36.7316,0.416031,-0.848466,-0.0685642,-0.232479,-2.26838,0.313782,7.84455,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.150142,1,0
43919,-253.734,366.675,368.836,74.1026,-179.87,-104.493,3.47163,2.9575,-36.5294,0.410558,-0.845173,-0.0675763,-0.232479,-2.47058,0.316088,7.9022,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.150142,1,0
43920,-253.735,366.675,368.834,74.1783,-179.87,-104.417,3.45752,2.94055,-36.3338,0.405189,-0.84188,-0.0665735,-0.232479,-2.66621,0.318305,7.95762,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.150142,1,0
43921.1,-253.735,366.676,368.833,74.2162,-179.87,-104.379,3.44378,2.92442,-36.1446,0.399925,-0.83859,-0.0655574,-0.232479,-2.85535,0.320421,8.01053,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.102142,1,0
43922,-253.735,366.676,368.833,74.2162,-179.87,-104.379,3.4304,2.90909,-35.9619,0.394768,-0.835307,-0.0645297,-0.232479,-3.0381,0.274326,6.85816,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.102142,1,0
43923,-253.735,366.676,368.834,74.1786,-179.87,-104.417,3.41739,2.89454,-35.7854,0.389716,-0.832033,-0.0634919,-0.232479,-3.21456,0.276368,6.90921,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.102142,1,0
43924,-253.735,366.676,368.834,74.1315,-179.87,-104.464,3.40474,2.88075,-35.6152,0.384771,-0.828771,-0.0624453,-0.232479,-3.38484,0.278198,6.95494,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.102142,1,0
43925,-253.735,366.677,368.833,74.1695,-179.87,-104.426,3.39245,2.86771,-35.451,0.379932,-0.825523,-0.0613914,-0.232479,-3.54903,0.279944,6.9986,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.102142,1,0
43926,-253.735,366.677,368.833,74.1695,-179.87,-104.426,3.38051,2.85538,-35.2927,0.375201,-0.822293,-0.0603315,-0.232479,-3.70726,0.281608,7.0402,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.102142,1,0
43927,-253.736,366.677,368.834,74.1318,-179.87,-104.464,3.36892,2.84376,-35.1404,0.370575,-0.819082,-0.0592669,-0.232479,-3.85962,0.283194,7.07985,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.102142,1,0
43928,-253.736,366.677,368.834,74.0846,-179.87,-104.511,3.35791,2.83292,-34.9952,0.366082,-0.815922,-0.0582167,-0.232479,-4.00478,0.2847,7.1175,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.102142,1,0
43929,-253.736,366.678,368.835,74.0468,-179.871,-104.549,3.3479,2.82305,-34.8599,0.36177,-0.812873,-0.0572172,-0.232479,-4.14006,0.28611,7.15274,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.102142,1,0
43930,-253.736,366.677,368.836,74.0086,-179.871,-104.587,3.3391,2.81422,-34.7357,0.357662,-0.809963,-0.056285,-0.232479,-4.26433,0.287369,7.18421,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.102142,1,0
43931.2,-253.736,366.678,368.836,73.9707,-179.871,-104.625,3.33147,2.80638,-34.6221,0.353753,-0.807188,-0.055418,-0.232479,-4.37794,0.288469,7.21173,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.0541419,1,0
43932,-253.736,366.678,368.838,73.8944,-179.871,-104.701,3.32495,2.7995,-34.5187,0.350038,-0.804545,-0.0546144,-0.232479,-4.48125,0.241225,6.03063,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.0541419,1,0
43933,-253.736,366.678,368.839,73.8564,-179.871,-104.739,3.3195,2.79355,-34.4254,0.346511,-0.802032,-0.053872,-0.232479,-4.57462,0.242245,6.05612,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.0541419,1,0
43934,-253.736,366.678,368.84,73.7798,-179.871,-104.816,3.31509,2.7885,-34.3416,0.343169,-0.799644,-0.053189,-0.232479,-4.65836,0.242915,6.07288,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.0541419,1,0
43935,-253.736,366.678,368.843,73.6648,-179.871,-104.931,3.31167,2.7843,-34.2672,0.340006,-0.797379,-0.0525634,-0.232479,-4.73283,0.243459,6.08648,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.0541419,1,0
43936.1,-253.736,366.679,368.845,73.5012,-179.872,-105.094,3.30921,2.78093,-34.2016,0.337018,-0.795233,-0.0519934,-0.232479,-4.79836,0.243886,6.09716,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.0541419,1,0
43937,-253.737,366.678,368.849,73.3462,-179.872,-105.25,3.30765,2.77834,-34.1447,0.3342,-0.793204,-0.051477,-0.232479,-4.85527,0.244185,6.10463,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.0541419,1,0
43938,-253.737,366.678,368.849,73.3462,-179.872,-105.25,3.30702,2.7769,-34.0985,0.331596,-0.791309,-0.051014,-0.232479,-4.90147,0.244409,6.11023,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.0541419,1,0
43939,-253.737,366.678,368.851,73.2295,-179.872,-105.366,3.30736,2.77729,-34.0675,0.3293,-0.789586,-0.0506054,-0.232479,-4.93252,0.244476,6.1119,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.0541419,1,0
43940,-253.737,366.679,368.858,72.8765,-179.873,-105.719,3.30868,2.77981,-34.0534,0.32735,-0.78805,-0.0502508,-0.232479,-4.94664,0.244325,6.10813,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.0541419,1,0
43941,-253.737,366.679,368.863,72.6787,-179.873,-105.917,3.31093,2.78437,-34.0554,0.325732,-0.786694,-0.0499482,-0.232479,-4.94455,0.243927,6.09818,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.0541419,1,0
43942.1,-253.738,366.679,368.867,72.4797,-179.874,-106.116,3.31406,2.79088,-34.073,0.324434,-0.785512,-0.0496957,-0.232479,-4.92696,0.243302,6.08254,0,0,0.222982,5.57454,8.67498e-05,0.00144583,0.00614194,1,0
